sample_id,app_label
1992,mail-service
1993,video
1994,network-storage
1995,network-transmission
1996,mail-service
1997,mail-service
1998,network-transmission
1999,network-storage
2000,web-browsing
2001,game
2002,game
2003,network-storage
2004,game
2005,mail-service
2006,network-transmission
2007,network-transmission
2008,instant-message
2009,instant-message
2010,web-browsing
2011,video
2012,game
2013,web-browsing
2014,web-browsing
2015,network-storage
2016,video
2017,network-transmission
2018,network-storage
2019,instant-message
2020,game
2021,mail-service
2022,mail-service
2023,video
2024,network-storage
2025,network-transmission
2026,network-transmission
2027,mail-service
2028,instant-message
2029,web-browsing
2030,mail-service
2031,network-transmission
2032,network-transmission
2033,video
2034,network-storage
2035,web-browsing
2036,mail-service
2037,instant-message
2038,video
2039,video
2040,web-browsing
2041,instant-message
2042,video
2043,game
2044,network-transmission
2045,video
2046,instant-message
2047,network-storage
2048,mail-service
2049,instant-message
2050,network-transmission
2051,network-storage
2052,network-transmission
2053,mail-service
2054,network-storage
2055,mail-service
2056,network-transmission
2057,network-transmission
2058,mail-service
2059,network-transmission
2060,video
2061,video
2062,network-storage
2063,network-transmission
2064,network-transmission
2065,web-browsing
2066,web-browsing
2067,web-browsing
2068,network-transmission
2069,video
2070,video
2071,mail-service
2072,web-browsing
2073,network-transmission
2074,mail-service
2075,network-storage
2076,instant-message
2077,instant-message
2078,instant-message
2079,network-transmission
2080,network-transmission
2081,web-browsing
2082,network-transmission
2083,mail-service
2084,mail-service
2085,web-browsing
2086,instant-message
2087,instant-message
2088,network-storage
2089,video
2090,mail-service
2091,web-browsing
2092,web-browsing
2093,web-browsing
2094,instant-message
2095,video
2096,instant-message
2097,game
2098,instant-message
2099,game
2100,instant-message
2101,web-browsing
2102,video
2103,instant-message
2104,video
2105,web-browsing
2106,video
2107,game
2108,mail-service
2109,video
2110,instant-message
2111,instant-message
2112,mail-service
2113,network-storage
2114,mail-service
2115,instant-message
2116,instant-message
2117,video
2118,mail-service
2119,network-transmission
2120,mail-service
2121,web-browsing
2122,network-transmission
2123,web-browsing
2124,web-browsing
2125,web-browsing
2126,game
2127,web-browsing
2128,instant-message
2129,mail-service
2130,mail-service
2131,instant-message
2132,mail-service
2133,video
2134,web-browsing
2135,network-storage
2136,video
2137,video
2138,mail-service
2139,web-browsing
2140,web-browsing
2141,network-transmission
2142,network-storage
2143,video
2144,video
2145,instant-message
2146,mail-service
2147,mail-service
2148,video
2149,mail-service
2150,mail-service
2151,video
2152,network-transmission
2153,mail-service
2154,mail-service
2155,network-transmission
2156,web-browsing
2157,network-transmission
2158,instant-message
2159,network-storage
2160,network-transmission
2161,game
2162,video
2163,network-storage
2164,network-transmission
2165,instant-message
2166,network-transmission
2167,video
2168,network-storage
2169,web-browsing
2170,web-browsing
2171,network-transmission
2172,game
2173,network-storage
2174,game
2175,network-transmission
2176,network-transmission
2177,network-transmission
2178,video
2179,game
2180,video
2181,instant-message
2182,web-browsing
2183,network-storage
2184,mail-service
2185,video
2186,web-browsing
2187,instant-message
2188,game
2189,mail-service
2190,network-transmission
2191,network-transmission
2192,web-browsing
2193,web-browsing
2194,network-transmission
2195,network-storage
2196,web-browsing
2197,mail-service
2198,network-transmission
2199,instant-message
2200,game
2201,network-storage
2202,network-transmission
2203,web-browsing
2204,instant-message
2205,network-storage
2206,web-browsing
2207,game
2208,video
2209,web-browsing
2210,game
2211,web-browsing
2212,game
2213,instant-message
2214,mail-service
2215,instant-message
2216,instant-message
2217,mail-service
2218,video
2219,web-browsing
2220,network-storage
2221,web-browsing
2222,game
2223,network-storage
2224,web-browsing
2225,video
2226,network-transmission
2227,mail-service
2228,game
2229,mail-service
2230,game
2231,mail-service
2232,mail-service
2233,video
2234,mail-service
2235,instant-message
2236,video
2237,game
2238,network-storage
2239,web-browsing
2240,video
2241,web-browsing
2242,mail-service
2243,game
2244,web-browsing
2245,game
2246,instant-message
2247,video
2248,instant-message
2249,network-storage
2250,mail-service
2251,instant-message
2252,mail-service
2253,mail-service
2254,video
2255,network-transmission
2256,mail-service
2257,network-transmission
2258,video
2259,network-transmission
2260,video
2261,web-browsing
2262,network-transmission
2263,web-browsing
2264,network-storage
2265,instant-message
2266,network-transmission
2267,game
2268,web-browsing
2269,network-storage
2270,instant-message
2271,web-browsing
2272,network-transmission
2273,web-browsing
2274,instant-message
2275,mail-service
2276,web-browsing
2277,game
2278,mail-service
2279,game
2280,video
2281,instant-message
2282,network-transmission
2283,network-storage
2284,network-transmission
2285,game
2286,mail-service
2287,mail-service
2288,video
2289,web-browsing
2290,instant-message
2291,video
2292,game
2293,game
2294,instant-message
2295,video
2296,network-storage
2297,network-transmission
2298,video
2299,game
2300,web-browsing
2301,game
2302,game
2303,instant-message
2304,web-browsing
2305,video
2306,mail-service
2307,mail-service
2308,web-browsing
2309,game
2310,network-transmission
2311,network-storage
2312,network-transmission
2313,video
2314,instant-message
2315,web-browsing
2316,instant-message
2317,instant-message
2318,mail-service
2319,mail-service
2320,web-browsing
2321,mail-service
2322,network-transmission
2323,network-transmission
2324,network-storage
2325,mail-service
2326,network-transmission
2327,network-storage
2328,web-browsing
2329,web-browsing
2330,game
2331,network-transmission
2332,mail-service
2333,game
2334,game
2335,game
2336,mail-service
2337,network-transmission
2338,mail-service
2339,instant-message
2340,web-browsing
2341,mail-service
2342,web-browsing
2343,video
2344,network-transmission
2345,mail-service
2346,network-storage
2347,instant-message
2348,mail-service
2349,instant-message
2350,game
2351,mail-service
2352,network-transmission
2353,network-transmission
2354,video
2355,mail-service
2356,instant-message
2357,network-transmission
2358,web-browsing
2359,web-browsing
2360,instant-message
2361,web-browsing
2362,web-browsing
2363,web-browsing
2364,game
2365,mail-service
2366,game
2367,game
2368,game
2369,game
2370,game
2371,mail-service
2372,network-transmission
2373,video
2374,mail-service
2375,web-browsing
2376,mail-service
2377,network-storage
2378,web-browsing
2379,game
2380,mail-service
2381,mail-service
2382,network-storage
2383,network-transmission
2384,network-storage
2385,video
2386,network-storage
2387,video
2388,mail-service
2389,instant-message
2390,instant-message
2391,mail-service
2392,network-storage
2393,instant-message
2394,web-browsing
2395,network-transmission
2396,network-storage
2397,network-storage
2398,network-storage
2399,video
2400,web-browsing
2401,web-browsing
2402,web-browsing
2403,video
2404,network-storage
2405,network-transmission
2406,video
2407,game
2408,video
2409,web-browsing
2410,mail-service
2411,game
2412,video
2413,network-transmission
2414,mail-service
2415,network-transmission
2416,network-transmission
2417,web-browsing
2418,mail-service
2419,network-transmission
2420,mail-service
2421,mail-service
2422,web-browsing
2423,network-storage
2424,network-transmission
2425,mail-service
2426,mail-service
2427,video
2428,instant-message
2429,instant-message
2430,game
2431,network-transmission
2432,network-storage
2433,game
2434,instant-message
2435,mail-service
2436,network-transmission
2437,network-transmission
2438,web-browsing
2439,video
2440,instant-message
2441,video
2442,network-storage
2443,instant-message
2444,mail-service
2445,mail-service
2446,instant-message
2447,network-transmission
2448,instant-message
2449,game
2450,network-transmission
2451,video
2452,web-browsing
2453,network-storage
2454,instant-message
2455,instant-message
2456,game
2457,game
2458,game
2459,network-storage
2460,web-browsing
2461,video
2462,network-storage
2463,network-storage
2464,network-storage
2465,web-browsing
2466,game
2467,instant-message
2468,mail-service
2469,instant-message
2470,mail-service
2471,video
2472,network-storage
2473,mail-service
2474,network-transmission
2475,video
2476,mail-service
2477,video
2478,mail-service
2479,mail-service
2480,mail-service
2481,web-browsing
2482,network-transmission
2483,network-transmission
2484,web-browsing
2485,network-storage
2486,web-browsing
2487,web-browsing
2488,video
2489,mail-service
2490,mail-service
2491,network-transmission
2492,network-storage
2493,instant-message
2494,game
2495,network-storage
2496,web-browsing
2497,network-transmission
2498,video
2499,game
2500,web-browsing
2501,network-transmission
2502,video
2503,game
2504,network-storage
2505,network-transmission
2506,instant-message
2507,game
2508,web-browsing
2509,network-storage
2510,web-browsing
2511,instant-message
2512,network-transmission
2513,instant-message
2514,instant-message
2515,game
2516,web-browsing
2517,mail-service
2518,instant-message
2519,web-browsing
2520,network-storage
2521,network-storage
2522,game
2523,network-transmission
2524,video
2525,network-storage
2526,mail-service
2527,network-storage
2528,network-transmission
2529,game
2530,game
2531,game
2532,mail-service
2533,network-transmission
2534,network-transmission
2535,network-transmission
2536,web-browsing
2537,video
2538,network-storage
2539,network-transmission
2540,video
2541,mail-service
2542,network-transmission
2543,video
2544,mail-service
2545,network-storage
2546,game
2547,game
